GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,period,EVENT_DATE,year,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
520,3182RTA,,March 2017,4/3/17,2017,1,Battle-No change of territory,Military Forces of Somaliland (1991-),,1,Unidentified Communal Militia (Somalia),,4,14,Somalia,Sool,Lascaanod,,Kalabaydh,8.24244,47.22558,1,Local Source Project,SLA and Local militiamen reportedly clashed for almost one hour at Kalabaydh. This was after SLA entered the village on security operation to arrest a khat vendor who has been evading tax. A hired gunman guarding the khat vendor fired upon SLA and later other militiamen joined. Two militiamen were reportedly killed during the confrontation. SLA managed to arrest the individual and left the area. ,2
520,3184RTA,,March 2017,4/3/17,2017,1,Remote violence,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Hoose,Afgooye,,Laantabuur,2.05368,45.05478,1,Local Source Project,AMISOM forces travelling near Lanta Buuro were targeted by an RCIED and they responded with fire. Casualties could not be established. Al Shabaab claimed responsibility for the attack.,0
520,2891RTA,,March 2017,4/3/17,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-) (Ethiopia),,8,Al Shabaab,,2,28,Somalia,Bay,Baydhabo,,Mooda Mooda,3.00703,43.84937,1,Garoweonline,An al Shabaab roadside blast kills at least three AMISOM soldiers at Mooda Mooda.,3
520,3180RTA,,March 2017,4/3/17,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Togdheer,Buuhoodle,,Widhwidh,8.45412,46.70832,1,Local Source Project,People in Xidhxidh (75km NE of Buhodle and 43 W of Lasanod) took the streets in condemnation of the recent clashes between SLA and Militiamen from Kalabaydh. The demonstrator strongly condemned SLA and gave full support to the militiamen. Some of the demonstrators were in military uniform and displayed heavy weapons. The demonstration ended peacefully. ,0
520,3192RTA,,March 2017,5/3/17,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Bay,Baydhabo,,Baidoa,3.11718,43.6469,2,Local Source Project,"A car (Toyota NOHA) detonated on the outskirt of Baidoa (road between Baidoa and Mayafulka, roughly six KM east of Baidoa Town). Reports indicate that the driver was killed in the explosion. No other casualties were reported. Perpetrators not known. ",1
520,3191RTA,,March 2017,5/3/17,2017,1,Remote violence,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Hoose,Afgooye,,Calamadaha,2.0168,45.28,1,Local Source Project,An SNA battle wagon travelling between Mogadishu and Afgoye district was targeted by an RCIED at Calamada area. The road side bomb hit the SNA vehicle killing three (3) SNA soldiers and injuring two others. AS claimed the responsibility.,3
520,3189RTA,,March 2017,5/3/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Mudug,Gaalkacyo,,Garsoor,6.76623,47.42788,1,Local Source Project,"An unidentified dead body of a man riddled with bullets wounds on the chest and head was found lying on the out skirts of Garsoor Village, North Galkayo. The motive remains unknown.",1
520,3190RTA,,March 2017,5/3/17,2017,1,Battle-No change of territory,Galmudug Administration Militia,,3,Suleiman Clan Militia (Somalia),,4,34,Somalia,Galguduud,Cadaado,,Godinlabe,5.87715,46.63213,1,Local Source Project,Galmudug police and armed militias from Suleiman clan exchanged gunfire on the outskirts of Godinlabe village (c. 30 South of Adado). The incident occurred after clan militias erected an illegal checkpoint and started collecting money from vehicles transporting on the main road between Adado and Godinlabe. Seven militias were captured. One police soldier was injured during the operation.,0
520,3187RTA,,March 2017,5/3/17,2017,1,Battle-No change of territory,Unidentified Communal Militia (Somalia),,4,Unidentified Communal Militia (Somalia),,4,44,Somalia,Woqooyi Galbeed,Hargeysa,,Hargeysa,9.55975,44.06678,1,Local Source Project,A man was seriously wounded in a shootout with another man in Shiraqle neighbourhood after a dispute over land. Police arrived at the scene and arrested both men and took the wounded one to hospital.,0
520,3188RTA,,March 2017,5/3/17,2017,1,Violence against civilians,Habar Gedir-Saad Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Habar Gedir-Saad Sub-Clan Group (Somalia),7,47,Somalia,Mudug,Hobyo,,Hobyo,5.3505,48.5268,1,Local Source Project,"A man was shot and injured after two armed militiamen fired at a food distribution site at Hobyo town. Galmudug police apprehended the two perpetrators. Both the victim and perpetrators are from the same Sa’ad clan, sub-clan of Habargidir.",0
520,3186RTA,,March 2017,5/3/17,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-),,8,Al Shabaab,,2,28,Somalia,Shabeellaha Dhexe,Jowhar,,Mahadaay,2.97043,45.53468,2,Local Source Project,AMISOM troops fired mortar rounds into Ciid Ciid settlement 7KM from Mahaday district. Sources stated that al Shabaab fighters were preparing to attack AMISOM and SNA position when AMISOM troops launched the attack. Some AS fatalities and injuries were reported but no details were available.,10
520,4162RTA,,March 2017,6/3/17,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Awdal,Borama,,Borama,9.93869,43.18392,1,Local Source Project,"On 6 March, a peaceful demonstration was held in Borama, Awdal region, where civilians protested against the local government and perceived ineffectiveness of the response to the drought.",0
520,3194RTA,,March 2017,6/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),Reer-Biidyahan Sub-Clan Group (Somalia),7,27,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,"A civilian man from Reer Biciidyahan sub-clan was shot and killed by two alleged al Shabaab perpetrators in the proximity of Bossaso main market. Perpetrators escaped. Following the incident joint security forces (PSF, PMPF and Police) conducted house to house search operations in the area.",1
520,4163RTA,,March 2017,6/3/17,2017,1,Riots/Protests,Rioters (Somalia),Police Forces of Somalia (2017-),5,,,0,50,Somalia,Galguduud,Cadaado,,Cadaado,6.14568,46.62712,1,Local Source Project,"Adado District Police officers went on strike on 6 March and took over the local police station, protesting over unpaid wages and threatening to release all detainees.",0
520,3198RTA,,March 2017,6/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Shabeellaha Dhexe,Jowhar,,Gaaleef,2.7332,45.68908,1,Local Source Project,Al Shabaab fighters stormed Gaal Leef settlement approximately 20KM east of Jowhar town. Reports indicated that some inhabitants received the information that al Shabaab is going to attack the village and fled the area before al Shabaab arrived. The group set on fire and burnt the houses in the settlement. Al Shabaab fighters abducted five old men in the village and took them to their locations. Al Shabaab groups accused the residents in the village of refusing to pay the Zakawat.,0
520,3195RTA,,March 2017,6/3/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Military Forces of Somalia (2017-),,1,11,Somalia,Banaadir,Mogadisho,,Galgalato,2.07972,45.41834,1,Local Source Project,"Two groups of SNAF soldiers exchanged gun fire on the outskirts of Mogadishu at Galgalato over disputes on the use a garbage site. One soldier was reportedly killed while more than two others were injured.",1
520,3197RTA,,March 2017,6/3/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Xamar Jaabjab,2.02764,45.33,1,Local Source Project,"Unidentified attackers armed with pistols stormed the house of a civilian man and shot him dead in Buulo Elay, Hamar Jajab district. The victim was reported to have arrived from Lower Shabelle region the previous day. The perpetrators managed to escape unidentified. The motive of the killing remains unknown.",1
520,3193RTA,,March 2017,6/3/17,2017,1,Strategic development,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Xamar Weyne,2.03373,45.34,1,Local Source Project,An IED contained in a plastic bag was left inside a busy market near Afar irdood in Hamarweyne District. National Intelligence forces acting on a tip off cordoned off the surrounding area and safely dismantled the IED.,0
520,3196RTA,,March 2017,6/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Banaadir,Mogadisho,,Yaaqshiid,2.06777,45.35,1,Local Source Project,Unidentified attackers armed with pistols shot and killed a female cleaner of the local municipality in Yaqshid district. The spokesperson for BRA confirmed the death of the female worker and pointed accusing fingers at al Shabaab for the killing. The perpetrators escaped. The motive for the killing remains unknown.,1
520,3199RTA,,March 2017,7/3/17,2017,1,Strategic development,AMISOM: African Union Mission in Somalia (2007-) (Ethiopia),Military Forces of Somalia (2017-),8,Al Shabaab,,2,28,Somalia,Bay,Baydhabo,,Baidoa,3.11718,43.6469,1,Hiiraan,"A senior al Shabaab commander, Hussein Salad Mukhtar, surrenders to government and AMISOM forces in Baidoa. ",0
520,3201RTA,,March 2017,7/3/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Hiiraan,Belet Weyne,,Belet Weyne,4.73598,45.20427,3,Local Source Project,"SWSPF/SNAF forces conducted a security operation which resulted in a clash with al Shabaab fighters at Dudumaalel village Hiran Region (approx. 22kms E of Xudur town). Both sides engaged in an extended armed clash. Reportedly one AS fighter and one SWSPF soldier were killed while a number of injuries were reported.",2
520,3200RTA,,March 2017,7/3/17,2017,1,Violence against civilians,Protesters (Somalia),,6,Police Forces of Somalia (2017-),,1,16,Somalia,Galguduud,Cadaado,,Cadaado,6.14568,46.62712,1,Local Source Project,"A 6 year old girl was found dead at the periphery of Adado town. Three suspects were arrested in which a woman among the detainees admitted to the crime. The local residents demonstrated against the killing of the young girl after which the security forces opened gun fire on the crowd, killing a man. ",1
520,3204RTA,,March 2017,7/3/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Bay,Baydhabo,,Dalandole,3.2833,44.13333,1,Local Source Project,"A man believed to be a member of SNA forces was executed, (approx. 21kms NE of Buur Hakaba town) by al Shabaab. He was travelling on a public bus and was apprehended in Dalandoolle. Unconfirmed Reports indicates that al Shabaab fighters accused him of collaboration with ENDF and shot and killed him.",1
520,3203RTA,,March 2017,7/3/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Dharkenley,2.0095,45.25,1,Local Source Project,Unidentified attackers armed with pistols shot and killed a NISA soldier in Dharkenley district. The soldier was heading to his house at the time. NISA forces based in Ex-control Afgoye junction reached the scene after the killing and made quick search but no reports of arrest were reported. The perpetrators managed to escape. The motive for the killing remains unknown.,1
520,4164RTA,,March 2017,7/3/17,2017,1,Battle-No change of territory,Police Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Bakool,Tiyeeglow,,Dudumaale,4.13435,44.10034,1,Local Source Project,Police and al Shabaab clash at Dudumaalel. Causalities not known. ,0
520,3202RTA,,March 2017,7/3/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2017-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Dhexe,Jowhar,,Jowhar,2.78088,45.49682,1,Local Source Project,"Reports indicate that unidentified attackers suspected to be al Shabaab hurled a hand grenade at a NISA troops check point in Jowhar town. The grenade exploded in an empty place near the check point. The attackers managed to escape. No causalities were reported.",0
520,3208RTA,,March 2017,8/3/17,2017,1,Riots/Protests,Protesters (Somalia),Police Forces of Somalia (2017-),6,,,0,60,Somalia,Galguduud,Cadaado,,Cadaado,6.14568,46.62712,1,Local Source Project,It was reported that Galmudug Police forces abandoned the police headquarters and other government facilities in Cadado town in protest of unpaid salaries. Galmudug officials did not release any statement regarding this issue.,0
520,3206RTA,,March 2017,8/3/17,2017,1,Non-violent transfer of territory,AMISOM: African Union Mission in Somalia (2007-),,8,Al Shabaab,,2,28,Somalia,Shabeellaha Dhexe,Jowhar,,Ceel Baraf,3.2072,45.75927,1,Garoweonline,"AMISOM forces leave Ceel Baraf, al Shabaab gains control without violence. ",0
520,3205RTA,,March 2017,8/3/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Government of Somalia (2017-),7,37,Somalia,Shabeellaha Hoose,Afgooye,,Ceelasha Biyaha,1.92328,45.10225,1,Shabelle Media Network (Mogadishu),"Unknown gunmen on 08/03 killed a prominent Somali traditional elder, who was among the delegates elected members of parliament near his home in Elasha Biyaha. ",1
520,3209RTA,,March 2017,8/3/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Shabeellaha Hoose,Afgooye,,Ceelasha Biyaha,1.92328,45.10225,1,Local Source Project,"Unidentified armed attackers using pistols shot and killed a male civilian in Ceelash-Biyaha in Afgoye district. The victim was a former delegate in the election of Members of Parliament in Galmudug state in 2016. The perpetrators escaped. Al Shabaab vowed to kill delegates that participated in the elections of Federal parliament of Somalia, though it is not clear if they were involved in this instance. Security forces arrived at the scene but there were no reports of arrests.",1
520,3207RTA,,March 2017,8/3/17,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Government of Somalia (2017-),7,37,Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.76924,47.43061,1,"Dhacdo.com website, Hargeysa, in Somali 8 Mar 17 ","The car belonging to Abdikadir Farah Botan, a lawmaker in Somalia's Puntland regional administration, exploded few minutes after he boarded. The MP had left a hotel in Galkayo before he got into his car. No group has claimed responsibility, but authorities suspect al-Shabab militants. The lawmaker was injured. ",0
520,4165RTA,,March 2017,8/3/17,2017,1,Riots/Protests,Rioters (Somalia),Military Forces of Puntland (1998-) Darawish,5,,,0,50,Somalia,Nugaal,Garowe,,Garowe,8.40635,48.48188,1,Local Source Project,"On 8 March, Darawish forces took control of a customs CP along the Garowe-Galkayo road (ca.30km south of Garowe) and stopped all vehicle movements in protest to lack of salary payments.",0
